312,0,1,190,209,みそ炙りサーモン●,0,0,0,0,0,0,0,,20230202_新規導入
313,0,1,190,209,サーモンミニ寿司●,0,0,0,0,0,0,0,,20230202_新規導入
314,0,1,190,209,サーモンミニ炙り寿司●,0,0,0,0,0,0,0,,20230202_新規導入
315,0,1,180,198,サーモン中落ち軍艦,0,0,0,0,0,0,0,,20230801_価格変更
316,0,1,350,385,サーモン巻,0,0,0,0,0,0,0,,20230801_価格変更
401,0,1,120,132,小エビ握り●,0,0,0,0,0,0,0,,20230202_新規導入
402,0,1,140,154,マグロミニ寿司●,0,0,0,0,0,0,0,,20230202_新規導入
501,0,1,270,297,ウニ,0,0,0,0,0,0,0,,20230202_新規導入
502,0,1,250,275,イクラ,0,0,0,0,0,0,0,,20230202_新規導入
503,0,1,260,286,ウニ・イクラ,0,0,0,0,0,0,0,,20230202_新規導入
504,0,1,150,165,トビッコ,0,0,0,0,0,0,0,,20230801_価格変更
505,0,1,150,165,ネギトロ,0,0,0,0,0,0,0,,20230801_価格変更
506,0,1,130,143,ネギトロ納豆,0,0,0,0,0,0,0,,20230801_価格変更
507,0,1,140,154,ネギトロ山芋,0,0,0,0,0,0,0,,20230801_価格変更
508,0,1,120,132,なっとう,0,0,0,0,0,0,0,,20230801_価格変更
509,0,1,140,154,山芋,0,0,0,0,0,0,0,,20230801_価格変更
510,0,1,120,132,コーン,0,0,0,0,0,0,0,,20230801_価格変更
511,0,1,120,132,ツナ,0,0,0,0,0,0,0,,20230801_価格変更
512,0,1,150,165,ホッキ貝サラダ,0,0,0,0,0,0,0,,20230801_価格変更
513,0,1,120,132,カニ風味サラダ,0,0,0,0,0,0,0,,20230801_価格変更
514,0,1,140,154,タコワサビ,0,0,0,0,0,0,0,,20230801_価格変更
515,0,1,250,275,イクラサーモン,0,0,0,0,0,0,0,,20230202_新規導入
516,0,1,240,264,ウニホタテ,0,0,0,0,0,0,0,,20230202_新規導入
517,0,1,150,165,なめたけ,0,0,0,0,0,0,0,,20230801_価格変更
601,0,1,120,132,カッパ巻,0,0,0,0,0,0,0,,20230801_価格変更
602,0,1,120,132,シンコ巻,0,0,0,0,0,0,0,,20230801_価格変更
603,0,1,120,132,なっとう巻,0,1,0,5,44,0,0,,20230801_価格変更
604,0,1,130,143,山芋巻,0,0,0,0,0,0,0,,20230801_価格変更
605,0,1,170,187,ネギトロ巻,0,0,0,0,0,0,0,,20230801_価格変更
607,0,1,180,198,鉄火巻,0,1,0,1,41,0,0,,20230801_価格変更
609,0,1,170,187,マグロ納豆巻,0,1,0,5,44,0,0,,20230801_価格変更
610,0,1,220,242,ヒレカツ巻,0,0,0,0,0,0,0,,20230801_価格変更
611,0,1,220,242,エビフライ巻,0,0,0,0,0,0,0,,20230801_価格変更
612,0,1,250,275,特大エビレタス巻,0,0,0,0,0,0,0,,20230801_価格変更
613,0,1,260,286,海鮮巻,0,1,0,1,41,0,0,,20230801_価格変更
614,0,1,220,242,カニ風味サラダ巻,0,0,0,0,0,0,0,,20230801_価格変更
615,0,1,120,132,太巻,0,0,0,0,0,0,0,,20230801_価格変更
617,0,1,250,275,エビサラダ巻,0,0,0,0,0,0,0,,20240523_新規導入
619,0,1,270,297,牛カルビ巻,0,0,0,0,0,0,0,,20210320_新規追加
701,0,1,680,748,刺身5種盛,0,0,0,0,0,0,0,,20230202_新規導入
702,0,1,600,660,天ぷら盛合せ,0,0,0,0,0,0,0,,20230202_新規導入
704,0,1,160,176,ポテトフライ,0,0,0,0,0,0,0,,20230801_価格変更
705,0,1,300,330,ごぼう唐揚げ,0,0,0,0,0,0,0,,20230202_新規導入
